396 267 
267 296 
267 699 
699 484 
484 267 
585 575 
123 585 
699 585 
585 484 
323 835 
835 944 
944 323 
299 835 
323 299 
323 488 
323 14 
14 488 
323 197 
197 14 
197 944 
944 20 
20 197 
524 743 
743 562 
562 524 
562 964 
964 524 
964 935 
935 524 
524 555 
552 964 
562 552 
552 238 
238 476 
476 552 
476 751 
751 552 
751 964 
562 278 
278 552 
895 445 
445 821 
821 895 
821 699 
585 821 
821 575 
244 559 
559 251 
559 935 
935 251 
524 559 
559 555 
456 445 
445 463 
463 456 
463 244 
244 456 
559 463 
463 555 
244 202 
202 456 
162 202 
202 848 
202 369 
560 202 
560 456 
381 215 
883 381 
381 490 
693 381 
391 381 
78 381 
599 437 
437 95 
917 437 
437 896 
437 466 
730 55 
55 557 
347 55 
55 158 
252 55 
163 55 
662 393 
393 633 
393 49 
811 349 
884 811 
811 781 
216 349 
39 216 
216 662 
91 216 
777 216 
916 105 
105 672 
916 436 
436 105 
184 435 
435 288 
206 435 
435 953 
953 288 
117 712 
712 635 
635 117 
635 536 
536 117 
125 164 
164 476 
476 125 
238 125 
664 125 
476 411 
411 751 
164 411 
411 810 
810 751 
411 107 
464 554 
554 956 
956 464 
184 464 
808 464 
128 464 
89 554 
316 89 
89 956 
922 206 
956 922 
89 922 
89 903 
903 922 
755 278 
562 755 
743 755 
458 442 
537 458 
805 866 
866 959 
1000 866 
703 401 
442 703 
866 703 
703 959 
866 401 
362 468 
255 362 
720 362 
362 218 
477 362 
827 905 
959 827 
827 477 
827 812 
812 477 
703 827 
38 543 
11 38 
425 148 
148 782 
148 38 
11 148 
425 38 
58 905 
782 58 
58 732 
148 58 
148 264 
264 58 
259 264 
264 440 
440 259 
440 178 
178 259 
58 259 
259 732 
805 259 
264 957 
957 440 
957 741 
741 440 
106 292 
292 802 
802 106 
106 957 
957 565 
565 106 
802 741 
741 106 
16 106 
565 16 
16 292 
286 609 
178 286 
611 609 
286 611 
440 286 
741 286 
879 576 
616 879 
879 989 
879 9 
190 879 
523 310 
497 523 
531 310 
523 531 
76 993 
993 919 
919 76 
543 919 
919 96 
645 90 
90 988 
90 15 
15 988 
90 26 
26 15 
570 674 
674 233 
233 570 
674 325 
325 233 
395 787 
988 395 
694 429 
17 694 
694 459 
530 694 
694 976 
694 239 
686 756 
756 17 
225 756 
756 719 
756 683 
976 32 
32 973 
32 225 
32 694 
17 32 
756 32 
287 550 
214 287 
257 287 
287 299 
287 835 
626 287 
626 835 
992 482 
482 873 
126 873 
482 126 
482 93 
482 953 
953 93 
288 482 
232 798 
93 232 
250 671 
671 770 
770 250 
770 13 
13 250 
341 770 
770 626 
811 180 
180 781 
811 436 
436 180 
704 322 
322 947 
